year,candidate,state,fips,battle,number_fo,dummy_fo,population,totalvote,demvote,dempct,turnout,turnout_lag,turnout_change,dummy_fo_lag,dummy_fo_change,dempct_lag,dempct_change
2008,Obama,Kentucky,21045,FALSE,0,0,16400,5957,1219,0.2046332061290741,0.36323170731707316,0.3926138848965819,-0.029382177579508728,0,0,0.18690000474452972,0.017733201384544373
2004,Kerry,Kentucky,21045,FALSE,0,0,16003,6283,1174,0.18690000474452972,0.3926138848965819,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21047,FALSE,0,0,79690,21955,8252,0.37585970759391785,0.27550508219349984,0.28583260133015437,-0.010327519136654528,0,0,0.38984981179237366,-0.01399010419845581
2008,Obama,Kentucky,21047,FALSE,0,0,79690,22778,8880,0.38984981179237366,0.28583260133015437,0.2689195621132794,0.01691303921687498,0,0,0.33340001106262207,0.05644980072975159
2004,Kerry,Kentucky,21047,FALSE,0,0,77737,20905,6970,0.33340001106262207,0.2689195621132794,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21049,FALSE,0,0,35767,15416,5228,0.33912816643714905,0.43101182654402104,0.43693907792098863,-0.0059272513769675905,0,0,0.3678654134273529,-0.028737246990203857
2008,Obama,Kentucky,21049,FALSE,0,0,35767,15628,5749,0.3678654134273529,0.43693907792098863,0.4438896189224704,-0.0069505410014817914,0,0,0.3723999857902527,-0.00453457236289978
2004,Kerry,Kentucky,21049,FALSE,0,0,34245,15201,5661,0.3723999857902527,0.4438896189224704,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21051,FALSE,0,0,23805,7383,1111,0.15048083662986755,0.3101449275362319,0.3093467758874186,7.981516488133056e-4,0,0,0.21075500547885895,-0.060274168848991394
2008,Obama,Kentucky,21051,FALSE,0,0,23805,7364,1552,0.21075500547885895,0.3093467758874186,0.316236835558504,-0.006890059671085413,0,0,0.2492000013589859,-0.03844499588012695
2004,Kerry,Kentucky,21051,FALSE,0,0,24118,7627,1901,0.2492000013589859,0.316236835558504,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21053,FALSE,0,0,9507,4393,752,0.17118142545223236,0.4620805722099506,0.4388345429683391,0.023246029241611454,0,0,0.1824064999818802,-0.011225074529647827
2008,Obama,Kentucky,21053,FALSE,0,0,9507,4172,761,0.1824064999818802,0.4388345429683391,0.45460284061020517,-0.015768297641866047,0,0,0.22030000388622284,-0.03789350390434265
2004,Kerry,Kentucky,21053,FALSE,0,0,9505,4321,952,0.22030000388622284,0.45460284061020517,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21055,FALSE,0,0,9214,3854,960,0.24909184873104095,0.41827653570653356,0.42652485348382896,-0.0082483177772954,0,0,0.3190839886665344,-0.06999213993549347
2008,Obama,Kentucky,21055,FALSE,0,0,9214,3930,1254,0.3190839886665344,0.42652485348382896,0.46138504155124654,-0.034860188067417586,0,0,0.34529998898506165,-0.02621600031852722
2004,Kerry,Kentucky,21055,FALSE,0,0,9025,4164,1438,0.34529998898506165,0.46138504155124654,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21057,FALSE,0,0,6762,2854,599,0.20988087356090546,0.4220644779650991,0.41363501922508134,0.00842945874001777,0,0,0.24919560551643372,-0.03931473195552826
2008,Obama,Kentucky,21057,FALSE,0,0,6762,2797,697,0.24919560551643372,0.41363501922508134,0.4517766497461929,-0.03814163052111158,0,0,0.2646999955177307,-0.015504390001296997
2004,Kerry,Kentucky,21057,FALSE,0,0,7092,3204,848,0.2646999955177307,0.4517766497461929,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21059,FALSE,0,0,94621,42087,16208,0.38510704040527344,0.44479555278426564,0.46101816721446615,-0.01622261443020051,0,0,0.44202470779418945,-0.056917667388916016
2008,Obama,Kentucky,21059,FALSE,0,0,94621,43622,19282,0.44202470779418945,0.46101816721446615,0.4456860706860707,0.015332096528395456,0,0,0.38359999656677246,0.05842471122741699
2004,Kerry,Kentucky,21059,FALSE,0,0,92352,41160,15788,0.38359999656677246,0.4456860706860707,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21061,FALSE,0,0,11997,4668,1374,0.2943444848060608,0.38909727431857966,0.4392764857881137,-0.050179211469534024,0,0,0.3134725093841553,-0.019128024578094482
2008,Obama,Kentucky,21061,FALSE,0,0,11997,5270,1652,0.3134725093841553,0.4392764857881137,0.4620666271085869,-0.022790141320473245,0,0,0.34049999713897705,-0.027027487754821777
2004,Kerry,Kentucky,21061,FALSE,0,0,11797,5451,1856,0.34049999713897705,0.4620666271085869,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21063,FALSE,0,0,8665,2399,1186,0.4943726658821106,0.2768609347951529,0.29024812463935373,-0.013387189844200842,0,0,0.6103379726409912,-0.11596530675888062
2008,Obama,Kentucky,21063,FALSE,0,0,8665,2515,1535,0.6103379726409912,0.29024812463935373,0.43327428402716267,-0.14302615938780894,0,0,0.7031999826431274,-0.09286201000213623
2004,Kerry,Kentucky,21063,FALSE,0,0,6774,2935,2064,0.7031999826431274,0.43327428402716267,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21065,FALSE,0,0,14899,5184,1356,0.26157405972480774,0.34794281495402374,0.3566682327672998,-0.00872541781327607,0,0,0.2926233112812042,-0.031049251556396484
2008,Obama,Kentucky,21065,FALSE,0,0,14899,5314,1555,0.2926233112812042,0.3566682327672998,0.369826435246996,-0.01315820247969618,0,0,0.3441999852657318,-0.05157667398452759
2004,Kerry,Kentucky,21065,FALSE,0,0,14980,5540,1907,0.3441999852657318,0.369826435246996,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21067,FALSE,0,0,292240,125866,62080,0.4932229518890381,0.43069395017793594,0.4367916780728169,-0.006097727894880944,0,0,0.5173758864402771,-0.024152934551239014
2008,Obama,Kentucky,21067,FALSE,0,0,292240,127648,66042,0.5173758864402771,0.4367916780728169,0.45305392579967296,-0.016262247726856083,0,0,0.46619999408721924,0.05117589235305786
2004,Kerry,Kentucky,21067,FALSE,0,0,274581,124400,57994,0.46619999408721924,0.45305392579967296,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21069,FALSE,0,0,14722,5782,1911,0.3305084705352783,0.39274555087623964,0.39614182855590274,-0.0033962776796631067,0,0,0.39077499508857727,-0.06026652455329895
2008,Obama,Kentucky,21069,FALSE,0,0,14722,5832,2279,0.39077499508857727,0.39614182855590274,0.4260695002076699,-0.029927671651767185,0,0,0.39089998602867126,-1.2499094009399414e-4
2004,Kerry,Kentucky,21069,FALSE,0,0,14446,6155,2406,0.39089998602867126,0.4260695002076699,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21071,FALSE,0,0,41975,14890,4733,0.317864328622818,0.35473496128648,0.3730553901131626,-0.018320428826682555,0,0,0.48087361454963684,-0.16300928592681885
2008,Obama,Kentucky,21071,FALSE,0,0,41975,15659,7530,0.48087361454963684,0.3730553901131626,0.42136258934720144,-0.04830719923403887,0,0,0.6273999810218811,-0.14652636647224426
2004,Kerry,Kentucky,21071,FALSE,0,0,42111,17744,11132,0.6273999810218811,0.42136258934720144,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21073,FALSE,0,0,49017,23337,11535,0.4942794740200043,0.47610012852683764,0.4912377338474407,-0.015137605320603043,0,0,0.4886831045150757,0.005596369504928589
2008,Obama,Kentucky,21073,FALSE,0,0,49017,24079,11767,0.4886831045150757,0.4912377338474407,0.4944557077247714,-0.003217973877330693,0,0,0.4862000048160553,0.0024830996990203857
2004,Kerry,Kentucky,21073,FALSE,0,0,48338,23901,11620,0.4862000048160553,0.4944557077247714,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21075,FALSE,0,0,6958,2481,1022,0.4119306802749634,0.3565679793043978,0.40600747341189997,-0.04943949410750215,0,0,0.43823009729385376,-0.02629941701889038
2008,Obama,Kentucky,21075,FALSE,0,0,6958,2825,1238,0.43823009729385376,0.40600747341189997,0.3940351841671248,0.01197228924477517,0,0,0.4674000144004822,-0.029169917106628418
2004,Kerry,Kentucky,21075,FALSE,0,0,7276,2867,1340,0.4674000144004822,0.3940351841671248,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21077,FALSE,0,0,8101,3061,1238,0.40444299578666687,0.3778545858535983,0.3941488705098136,-0.016294284656215297,0,0,0.4002506136894226,0.004192382097244263
2008,Obama,Kentucky,21077,FALSE,0,0,8101,3193,1278,0.4002506136894226,0.3941488705098136,0.3832267769838285,0.01092209352598511,0,0,0.3885999917984009,0.011650621891021729
2004,Kerry,Kentucky,21077,FALSE,0,0,7977,3057,1188,0.3885999917984009,0.3832267769838285,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21079,FALSE,0,0,17020,7077,1661,0.23470397293567657,0.4158049353701528,0.4236192714453584,-0.007814336075205597,0,0,0.2790569067001343,-0.0443529337644577
2008,Obama,Kentucky,21079,FALSE,0,0,17020,7210,2012,0.2790569067001343,0.4236192714453584,0.41419193497968115,0.009427336465677227,0,0,0.27790001034736633,0.0011568963527679443
2004,Kerry,Kentucky,21079,FALSE,0,0,15995,6625,1841,0.27790001034736633,0.41419193497968115,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21081,FALSE,0,0,25548,8608,2810,0.3264405131340027,0.3369343979959292,0.3426491310474401,-0.0057147330515108785,0,0,0.35549458861351013,-0.029054075479507446
2008,Obama,Kentucky,21081,FALSE,0,0,25548,8754,3112,0.35549458861351013,0.3426491310474401,0.3621757806046588,-0.019526649557218723,0,0,0.321399986743927,0.03409460186958313
2004,Kerry,Kentucky,21081,FALSE,0,0,24212,8769,2818,0.321399986743927,0.3621757806046588,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21083,FALSE,0,0,37573,15503,4547,0.29329806566238403,0.41261011896840816,0.42996300534958615,-0.01735288638117799,0,0,0.3616836965084076,-0.06838563084602356
2008,Obama,Kentucky,21083,FALSE,0,0,37573,16155,5843,0.3616836965084076,0.42996300534958615,0.4336905018307129,-0.0037274964811267464,0,0,0.38530001044273376,-0.023616313934326172
2004,Kerry,Kentucky,21083,FALSE,0,0,37144,16109,6206,0.38530001044273376,0.4336905018307129,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21085,FALSE,0,0,25466,9271,2744,0.2959766983985901,0.3640540328280845,0.3888714364250373,-0.02481740359695278,0,0,0.31848931312561035,-0.022512614727020264
2008,Obama,Kentucky,21085,FALSE,0,0,25466,9903,3154,0.31848931312561035,0.3888714364250373,0.40487863687510045,-0.016007200450063153,0,0,0.2883000075817108,0.030189305543899536
2004,Kerry,Kentucky,21085,FALSE,0,0,24884,10075,2905,0.2883000075817108,0.40487863687510045,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21087,FALSE,0,0,11533,4856,1165,0.23990939557552338,0.42105263157894735,0.44038845053325243,-0.019335818954305084,0,0,0.2370544970035553,0.0028548985719680786
2008,Obama,Kentucky,21087,FALSE,0,0,11533,5079,1204,0.2370544970035553,0.44038845053325243,0.4515566407953257,-0.011168190262073274,0,0,0.2533999979496002,-0.016345500946044922
2004,Kerry,Kentucky,21087,FALSE,0,0,11467,5178,1312,0.2533999979496002,0.4515566407953257,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21089,FALSE,0,0,37771,15168,6027,0.39734968543052673,0.40157793015805776,0.4182573932381986,-0.016679463080140844,0,0,0.4191037118434906,-0.021754026412963867
2008,Obama,Kentucky,21089,FALSE,0,0,37771,15798,6621,0.4191037118434906,0.4182573932381986,0.44224726405894466,-0.02398987082074605,0,0,0.4674000144004822,-0.04829630255699158
2004,Kerry,Kentucky,21089,FALSE,0,0,36916,16326,7630,0.4674000144004822,0.44224726405894466,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21091,FALSE,0,0,8652,4134,1833,0.4433962404727936,0.4778085991678225,0.47896440129449835,-0.0011558021266758756,0,0,0.5152027010917664,-0.07180646061897278
2008,Obama,Kentucky,21091,FALSE,0,0,8652,4144,2135,0.5152027010917664,0.47896440129449835,0.47480389826479674,0.004160503029701612,0,0,0.4277999997138977,0.08740270137786865
2004,Kerry,Kentucky,21091,FALSE,0,0,8414,3995,1709,0.4277999997138977,0.47480389826479674,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21093,FALSE,0,0,98795,39218,15214,0.3879341185092926,0.39696340907940686,0.40477756971506657,-0.007814160635659706,0,0,0.3913477957248688,-0.003413677215576172
2008,Obama,Kentucky,21093,FALSE,0,0,98795,39990,15650,0.3913477957248688,0.40477756971506657,0.3780418907325647,0.026735678982501843,0,0,0.31850001215934753,0.07284778356552124
2004,Kerry,Kentucky,21093,FALSE,0,0,95582,36134,11507,0.31850001215934753,0.3780418907325647,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21095,FALSE,0,0,30825,10657,1830,0.17171812057495117,0.3457258718572587,0.3216220600162206,0.024103811841038103,0,0,0.2608431875705719,-0.08912506699562073
2008,Obama,Kentucky,21095,FALSE,0,0,30825,9914,2586,0.2608431875705719,0.3216220600162206,0.3514308553157474,-0.02980879529952679,0,0,0.39410001039505005,-0.13325682282447815
2004,Kerry,Kentucky,21095,FALSE,0,0,31275,10991,4332,0.39410001039505005,0.3514308553157474,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21097,FALSE,0,0,18717,7163,2471,0.34496718645095825,0.38270021905219853,0.40551370411924986,-0.02281348506705133,0,0,0.3841896951198578,-0.039222508668899536
2008,Obama,Kentucky,21097,FALSE,0,0,18717,7590,2916,0.3841896951198578,0.40551370411924986,0.42200925313945803,-0.016495549020208167,0,0,0.36640000343322754,0.01778969168663025
2004,Kerry,Kentucky,21097,FALSE,0,0,18156,7662,2807,0.36640000343322754,0.42200925313945803,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21099,FALSE,0,0,18451,6622,2283,0.34475988149642944,0.35889653677307465,0.36951926724838763,-0.01062273047531298,0,0,0.33587560057640076,0.008884280920028687
2008,Obama,Kentucky,21099,FALSE,0,0,18451,6818,2290,0.33587560057640076,0.36951926724838763,0.3769859028865518,-0.007466635638164187,0,0,0.36649999022483826,-0.0306243896484375
2004,Kerry,Kentucky,21099,FALSE,0,0,17876,6739,2470,0.36649999022483826,0.3769859028865518,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21101,FALSE,0,0,45466,18622,8091,0.4344860911369324,0.4095807856420182,0.43683191835657414,-0.027251132714555926,0,0,0.5059664845466614,-0.071480393409729
2008,Obama,Kentucky,21101,FALSE,0,0,45466,19861,10049,0.5059664845466614,0.43683191835657414,0.4123015432441434,0.024530375112430725,0,0,0.43630000948905945,0.06966647505760193
2004,Kerry,Kentucky,21101,FALSE,0,0,45035,18568,8101,0.43630000948905945,0.4123015432441434,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21103,FALSE,0,0,15934,6590,2530,0.3839150369167328,0.4135810217145726,0.43422869336011044,-0.020647671645537824,0,0,0.3938431143760681,-0.009928077459335327
2008,Obama,Kentucky,21103,FALSE,0,0,15934,6919,2725,0.3938431143760681,0.43422869336011044,0.41554097517046185,0.018687718189648594,0,0,0.36629998683929443,0.02754312753677368
2004,Kerry,Kentucky,21103,FALSE,0,0,15546,6460,2366,0.36629998683929443,0.41554097517046185,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21105,FALSE,0,0,4893,2139,686,0.32071059942245483,0.437155119558553,0.4598405885959534,-0.022685469037400374,0,0,0.36088889837265015,-0.04017829895019531
2008,Obama,Kentucky,21105,FALSE,0,0,4893,2250,812,0.36088889837265015,0.4598405885959534,0.4584238593719139,0.0014167292240395146,0,0,0.39899998903274536,-0.038111090660095215
2004,Kerry,Kentucky,21105,FALSE,0,0,5063,2321,926,0.39899998903274536,0.4584238593719139,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21107,FALSE,0,0,46364,19767,5789,0.29286184906959534,0.4263437149512553,0.4173065309291692,0.009037184022086087,0,0,0.36716970801353455,-0.07430785894393921
2008,Obama,Kentucky,21107,FALSE,0,0,46364,19348,7104,0.36716970801353455,0.4173065309291692,0.40368909862736224,0.013617432301806953,0,0,0.3427000045776367,0.024469703435897827
2004,Kerry,Kentucky,21107,FALSE,0,0,46407,18734,6420,0.3427000045776367,0.40368909862736224,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21109,FALSE,0,0,13385,5061,612,0.12092471867799759,0.3781098244303325,0.3902876354127755,-0.012177810982443027,0,0,0.14222820103168488,-0.021303482353687286
2008,Obama,Kentucky,21109,FALSE,0,0,13385,5224,743,0.14222820103168488,0.3902876354127755,0.38354732756046583,0.006740307852309668,0,0,0.14970000088214874,-0.007471799850463867
2004,Kerry,Kentucky,21109,FALSE,0,0,13396,5138,769,0.14970000088214874,0.38354732756046583,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21111,FALSE,1,1,717414,339579,186181,0.548270046710968,0.4733375707750337,0.49474362083817713,-0.021406050063143445,0,1,0.5534378290176392,-0.005167782306671143
2008,Obama,Kentucky,21111,FALSE,0,0,717414,354936,196435,0.5534378290176392,0.49474362083817713,0.4784238728830154,0.016319747955161723,0,0,0.508400022983551,0.045037806034088135
2004,Kerry,Kentucky,21111,FALSE,0,0,699639,334724,170158,0.508400022983551,0.4784238728830154,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21113,FALSE,0,0,46868,20633,6001,0.29084476828575134,0.4402364086370231,0.4312964069301016,0.008940001706921552,0,0,0.3084990978240967,-0.017654329538345337
2008,Obama,Kentucky,21113,FALSE,0,0,46868,20214,6236,0.3084990978240967,0.4312964069301016,0.43852809736616905,-0.007231690436067473,0,0,0.29679998755455017,0.011699110269546509
2004,Kerry,Kentucky,21113,FALSE,0,0,42068,18448,5476,0.29679998755455017,0.43852809736616905,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21115,FALSE,0,0,23831,9035,1723,0.19070282578468323,0.3791280265200789,0.357391632747262,0.021736393772816887,0,0,0.28261131048202515,-0.09190848469734192
2008,Obama,Kentucky,21115,FALSE,0,0,23831,8517,2407,0.28261131048202515,0.357391632747262,0.3913651978455405,-0.033973565098278535,0,0,0.3562999963760376,-0.07368868589401245
2004,Kerry,Kentucky,21115,FALSE,0,0,23579,9228,3288,0.3562999963760376,0.3913651978455405,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21117,FALSE,0,0,157813,67704,24920,0.3680727779865265,0.4290140862920038,0.43223942260776993,-0.003225336315766103,0,0,0.38819581270217896,-0.020123034715652466
2008,Obama,Kentucky,21117,FALSE,0,0,157813,68213,26480,0.38819581270217896,0.43223942260776993,0.43498851988251686,-0.0027490972747469256,0,0,0.3434000015258789,0.04479581117630005
2004,Kerry,Kentucky,21117,FALSE,0,0,152873,66498,22834,0.3434000015258789,0.43498851988251686,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21119,FALSE,0,0,17104,5693,1420,0.2494291216135025,0.33284611786716556,0.3402712815715622,-0.0074251637043966645,0,0,0.4487972855567932,-0.1993681639432907
2008,Obama,Kentucky,21119,FALSE,0,0,17104,5820,2612,0.4487972855567932,0.3402712815715622,0.4223835032544208,-0.08211222168285859,0,0,0.6388999819755554,-0.1901026964187622
2004,Kerry,Kentucky,21119,FALSE,0,0,17361,7333,4685,0.6388999819755554,0.4223835032544208,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21121,FALSE,0,0,32414,11100,2484,0.22378379106521606,0.3424446226938977,0.35136052323070277,-0.008915900536805077,0,0,0.2699095904827118,-0.04612579941749573
2008,Obama,Kentucky,21121,FALSE,0,0,32414,11389,3074,0.2699095904827118,0.35136052323070277,0.37541695512618795,-0.024056431895485175,0,0,0.3203999996185303,-0.05049040913581848
2004,Kerry,Kentucky,21121,FALSE,0,0,31778,11930,3822,0.3203999996185303,0.37541695512618795,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21123,FALSE,0,0,13613,5764,1733,0.30065926909446716,0.42341879086167633,0.45383089693675166,-0.03041210607507533,0,0,0.3096471130847931,-0.008987843990325928
2008,Obama,Kentucky,21123,FALSE,0,0,13613,6178,1913,0.3096471130847931,0.45383089693675166,0.44379627552165135,0.010034621415100309,0,0,0.30720001459121704,0.00244709849357605
2004,Kerry,Kentucky,21123,FALSE,0,0,13371,5934,1823,0.30720001459121704,0.44379627552165135,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21125,FALSE,0,0,57385,22408,3905,0.17426811158657074,0.390485318463013,0.3920885248758386,-0.0016032064128256307,0,0,0.20524440705776215,-0.030976295471191406
2008,Obama,Kentucky,21125,FALSE,0,0,57385,22500,4618,0.20524440705776215,0.3920885248758386,0.39880984582093587,-0.006721320945097253,0,0,0.2395000010728836,-0.03425559401512146
2004,Kerry,Kentucky,21125,FALSE,0,0,55455,22116,5297,0.2395000010728836,0.39880984582093587,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21127,FALSE,0,0,16467,5592,1520,0.2718168795108795,0.33958826744397885,0.34304973583530696,-0.003461468391328104,0,0,0.36041781306266785,-0.08860093355178833
2008,Obama,Kentucky,21127,FALSE,0,0,16467,5649,2036,0.36041781306266785,0.34304973583530696,0.40476190476190477,-0.06171216892659781,0,0,0.4187000095844269,-0.05828219652175903
2004,Kerry,Kentucky,21127,FALSE,0,0,15960,6460,2705,0.4187000095844269,0.40476190476190477,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21129,FALSE,0,0,7371,2623,595,0.22683949768543243,0.3558540225206892,0.3762040428707095,-0.020350020350020315,0,0,0.2711864113807678,-0.04434691369533539
2008,Obama,Kentucky,21129,FALSE,0,0,7371,2773,752,0.2711864113807678,0.3762040428707095,0.3761527471100143,5.129576069523578e-5,0,0,0.30320000648498535,-0.03201359510421753
2004,Kerry,Kentucky,21129,FALSE,0,0,7699,2896,878,0.30320000648498535,0.3761527471100143,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21131,FALSE,0,0,11577,4950,433,0.0874747484922409,0.4275719098211972,0.37980478535026346,0.04776712447093373,0,0,0.17420969903469086,-0.08673495054244995
2008,Obama,Kentucky,21131,FALSE,0,0,11577,4397,766,0.17420969903469086,0.37980478535026346,0.4149402054909887,-0.03513542014072524,0,0,0.25699999928474426,-0.0827903002500534
2004,Kerry,Kentucky,21131,FALSE,0,0,11874,4927,1266,0.25699999928474426,0.4149402054909887,NA,NA,NA,NA,NA,NA
2012,Obama,Kentucky,21133,FALSE,0,0,23759,8758,1702,0.19433660805225372,0.3686182078370302,0.34660549686434616,0.022012710972684035,0,0,0.3185184895992279,-0.12418188154697418
